시점,행정구역(시도)별,행정구역(기초)별,성별,연령별,노인인구수,치매환자수,치매환자유병률,최경도 환자,경도 환자,중등도 환자,중증 환자,알츠하이머 환자수,알츠하이머 환자유병률,혈관성치매 환자수,혈관성치매 환자유병률,기타 환자환자수,기타 환자유병률,경도인지장애 환자수,경도인지장애 환자유병률
2022,충청북도,충청북도,여,70~74세,35941,1136,3.16,198,470,292,176,1095,3.04,0,0,42,0.11,6655,18.51
2022,충청북도,충청북도,여,75~79세,30315,4171,13.76,726,1727,1072,647,1938,6.39,253,0.83,1980,6.53,6323,20.85
2022,충청북도,충청북도,여,80~84세,28313,6585,23.26,1146,2726,1692,1021,5960,21.05,99,0.34,525,1.85,13040,46.05
2022,충청북도,충청북도,여,85세이상,25099,8274,32.97,1440,3425,2126,1282,7102,28.29,573,2.28,599,2.38,5836,23.25
2022,충청북도,충청북도,여,여계,240648,20740,8.62,3609,8586,5330,3215,16592,6.89,1002,0.41,3146,1.3,48251,20.05
2022,충청남도,충청남도,전체,60~64세,174366,1096,0.63,191,454,282,170,0,0,1096,0.62,0,0,26612,15.26
2022,충청남도,충청남도,전체,65~69세,130192,1825,1.4,318,756,469,283,1700,1.3,0,0,125,0.09,23057,17.7
2022,충청남도,충청남도,전체,70~74세,98310,3811,3.88,663,1578,979,591,3656,3.71,96,0.09,59,0.06,21311,21.67
2022,충청남도,충청남도,전체,75~79세,73135,8609,11.77,1498,3564,2213,1334,3576,4.88,1717,2.34,3315,4.53,10751,14.7
2022,충청남도,충청남도,전체,80~84세,65333,13692,20.96,2382,5668,3519,2122,10711,16.39,502,0.76,2479,3.79,31214,47.77
2022,충청남도,충청남도,전체,85세이상,56143,21967,39.13,3822,9094,5645,3405,19164,34.13,1856,3.3,948,1.68,12500,22.26
2022,충청남도,충청남도,전체,60세이상,597479,51000,8.54,8874,21114,13107,7905,38807,6.49,5267,0.88,6926,1.15,125444,20.99
2022,충청남도,충청남도,전체,65세이상,423113,49904,11.79,8683,20660,12825,7735,38807,9.17,4170,0.98,6926,1.63,98833,23.35
2022,충청남도,충청남도,남,60~64세,88615,1002,1.13,174,415,257,155,0,0,1002,1.13,0,0,22849,25.78
2022,충청남도,충청남도,남,65~69세,64431,1194,1.85,208,494,307,185,1069,1.65,0,0,125,0.19,6095,9.45
2022,충청남도,충청남도,남,70~74세,46971,2188,4.66,381,906,562,339,2092,4.45,96,0.2,0,0,11804,25.13
2022,충청남도,충청남도,남,75~79세,32133,2967,9.23,516,1228,763,460,955,2.97,1375,4.27,638,1.98,2199,6.84
2022,충청남도,충청남도,남,80~84세,24370,4165,17.09,725,1724,1070,646,2088,8.56,358,1.46,1719,7.05,12347,50.66
2022,충청남도,충청남도,남,85세이상,16452,8882,53.99,1546,3677,2283,1377,7933,48.21,949,5.76,0,0,3271,19.88
2022,충청남도,충청남도,남,남계,272972,20399,7.47,3549,8445,5243,3162,14137,5.17,3780,1.38,2482,0.9,58565,21.45
2022,충청남도,충청남도,여,60~64세,85751,94,0.11,16,39,24,15,0,0,94,0.1,0,0,3763,4.38
2022,충청남도,충청남도,여,65~69세,65761,631,0.96,110,261,162,98,631,0.95,0,0,0,0,16962,25.79
2022,충청남도,충청남도,여,70~74세,51339,1623,3.16,282,672,417,252,1564,3.04,0,0,59,0.11,9507,18.51
2022,충청남도,충청남도,여,75~79세,41002,5642,13.76,982,2336,1450,874,2622,6.39,342,0.83,2678,6.53,8552,20.85
2022,충청남도,충청남도,여,80~84세,40963,9527,23.26,1658,3944,2448,1477,8623,21.05,144,0.35,760,1.85,18867,46.05
2022,충청남도,충청남도,여,85세이상,39691,13085,32.97,2277,5417,3363,2028,11231,28.29,907,2.28,948,2.38,9229,23.25
2022,충청남도,충청남도,여,여계,324507,30601,9.43,5325,12669,7865,4743,24670,7.6,1487,0.45,4444,1.36,66879,20.6
2022,전라북도,전라북도,전체,60~64세,149647,924,0.62,161,383,237,143,0,0,924,0.61,0,0,22482,15.02
2022,전라북도,전라북도,전체,65~69세,115421,1613,1.4,281,668,415,250,1503,1.3,0,0,110,0.09,20538,17.79
2022,전라북도,전라북도,전체,70~74세,93659,3618,3.86,630,1498,930,561,3471,3.7,89,0.09,58,0.06,20246,21.61
2022,전라북도,전라북도,전체,75~79세,72423,8560,11.82,1489,3544,2200,1327,3568,4.92,1674,2.31,3318,4.58,10753,14.84
2022,전라북도,전라북도,전체,80~84세,62129,13043,20.99,2269,5400,3352,2022,10231,16.46,473,0.76,2339,3.76,29667,47.75
2022,전라북도,전라북도,전체,85세이상,49798,19332,38.82,3364,8003,4968,2996,16854,33.84,1621,3.25,858,1.72,11112,22.31
2022,전라북도,전라북도,전체,60세이상,543077,47089,8.67,8194,19495,12102,7299,35626,6.56,4781,0.88,6681,1.23,114798,21.13
2022,전라북도,전라북도,전체,65세이상,393430,46165,11.73,8033,19112,11864,7156,35626,9.05,3857,0.98,6681,1.69,92316,23.46
2022,전라북도,전라북도,남,60~64세,74385,841,1.13,146,348,216,130,0,0,841,1.13,0,0,19180,25.78
2022,전라북도,전라북도,남,65~69세,56525,1048,1.85,182,434,269,162,938,1.65,0,0,110,0.19,5347,9.45
2022,전라북도,전라북도,남,70~74세,43895,2045,4.66,356,847,526,317,1955,4.45,89,0.2,0,0,11031,25.13
2022,전라북도,전라북도,남,75~79세,31057,2868,9.23,499,1187,737,445,923,2.97,1329,4.27,616,1.98,2125,6.84
2022,전라북도,전라북도,남,80~84세,22812,3899,17.09,678,1614,1002,604,1954,8.56,335,1.46,1609,7.05,11558,50.66
2022,전라북도,전라북도,남,85세이상,13868,7487,53.99,1303,3100,1924,1161,6687,48.21,800,5.76,0,0,2758,19.88
2022,전라북도,전라북도,남,남계,242542,18188,7.5,3165,7530,4674,2819,12457,5.13,3395,1.39,2335,0.96,51998,21.43
2022,전라북도,전라북도,여,60~64세,75262,83,0.11,14,34,21,13,0,0,83,0.11,0,0,3302,4.38
2022,전라북도,전라북도,여,65~69세,58896,565,0.96,98,234,145,88,565,0.95,0,0,0,0,15191,25.79
2022,전라북도,전라북도,여,70~74세,49764,1573,3.16,274,651,404,244,1516,3.04,0,0,58,0.11,9215,18.51
2022,전라북도,전라북도,여,75~79세,41366,5692,13.76,990,2356,1463,882,2645,6.39,345,0.83,2702,6.53,8628,20.85
2022,전라북도,전라북도,여,80~84세,39317,9144,23.26,1591,3786,2350,1417,8277,21.05,138,0.35,729,1.85,18109,46.05
2022,전라북도,전라북도,여,85세이상,35930,11845,32.97,2061,4904,3044,1836,10166,28.29,821,2.28,858,2.38,8354,23.25
2022,전라북도,전라북도,여,여계,300535,28902,9.62,5029,11965,7428,4480,23169,7.7,1387,0.46,4346,1.44,62800,20.89
2022,전라남도,전라남도,전체,60~64세,155030,969,0.63,169,401,249,150,0,0,969,0.62,0,0,23538,15.18
2022,전라남도,전라남도,전체,65~69세,117306,1643,1.4,286,680,422,255,1531,1.3,0,0,112,0.09,20801,17.73
2022,전라남도,전라남도,전체,70~74세,100820,3904,3.87,679,1616,1003,605,3745,3.71,98,0.09,61,0.06,21834,21.65
2022,전라남도,전라남도,전체,75~79세,82077,9736,11.86,1694,4031,2502,1509,4070,4.95,1871,2.27,3795,4.62,12295,14.97
2022,전라남도,전라남도,전체,80~84세,72922,15346,21.04,2670,6353,3944,2379,12085,16.57,548,0.75,2713,3.72,34792,47.71
2022,전라남도,전라남도,전체,85세이상,55110,21117,38.32,3674,8742,5427,3273,18388,33.36,1748,3.17,981,1.78,12341,22.39
2022,전라남도,전라남도,전체,60세이상,583265,52715,9.04,9172,21824,13548,8171,39819,6.82,5233,0.89,7663,1.31,125602,21.53
2022,전라남도,전라남도,전체,65세이상,428235,51746,12.08,9004,21423,13299,8021,39819,9.29,4264,0.99,7663,1.78,102064,23.83
2022,전라남도,전라남도,남,60~64세,78215,884,1.13,154,366,227,137,0,0,884,1.13,0,0,20168,25.78
2022,전라남도,전라남도,남,65~69세,57891,1073,1.85,187,444,276,166,961,1.66,0,0,112,0.19,5476,9.45
2022,전라남도,전라남도,남,70~74세,47854,2229,4.66,388,923,573,346,2132,4.45,98,0.2,0,0,12026,25.13
2022,전라남도,전라남도,남,75~79세,34420,3179,9.24,553,1316,817,493,1023,2.97,1473,4.27,683,1.98,2355,6.84
2022,전라남도,전라남도,남,80~84세,26158,4471,17.09,778,1851,1149,693,2241,8.56,384,1.46,1845,7.05,13253,50.66
2022,전라남도,전라남도,남,85세이상,14028,7574,53.99,1318,3135,1946,1174,6764,48.21,809,5.76,0,0,2789,19.88
2022,전라남도,전라남도,남,남계,258566,19409,7.51,3377,8035,4988,3008,13120,5.07,3648,1.41,2641,1.02,56067,21.68
2022,전라남도,전라남도,여,60~64세,76815,85,0.11,15,35,22,13,0,0,85,0.11,0,0,3370,4.38
2022,전라남도,전라남도,여,65~69세,59415,570,0.96,99,236,147,88,570,0.95,0,0,0,0,15325,25.79
2022,전라남도,전라남도,여,70~74세,52966,1674,3.16,291,693,430,260,1613,3.04,0,0,61,0.11,9808,18.51
2022,전라남도,전라남도,여,75~79세,47657,6557,13.76,1141,2715,1685,1016,3047,6.39,398,0.83,3112,6.52,9940,20.85
2022,전라남도,전라남도,여,80~84세,46764,10876,23.26,1892,4503,2795,1686,9844,21.05,164,0.35,867,1.85,21539,46.05
2022,전라남도,전라남도,여,85세이상,41082,13543,32.97,2356,5607,3481,2099,11624,28.29,938,2.28,981,2.38,9552,23.25
2022,전라남도,전라남도,여,여계,324699,33306,10.26,5795,13788,8560,5162,26699,8.22,1585,0.48,5022,1.54,69535,21.41
2022,경상북도,경상북도,전체,60~64세,238124,1484,0.62,258,614,381,230,0,0,1484,0.62,0,0,36056,15.14
2022,경상북도,경상북도,전체,65~69세,188726,2638,1.4,459,1092,678,409,2458,1.3,0,0,179,0.09,33576,17.79
2022,경상북도,경상북도,전체,70~74세,141100,5466,3.87,951,2263,1405,847,5244,3.71,137,0.09,86,0.06,30568,21.66
2022,경상북도,경상북도,전체,75~79세,101473,12026,11.85,2093,4979,3091,1864,5024,4.95,2321,2.28,4682,4.61,15169,14.94
2022,경상북도,경상북도,전체,80~84세,90575,19074,21.06,3319,7897,4902,2956,15036,16.6,679,0.74,3359,3.7,43205,47.7
2022,경상북도,경상북도,전체,85세이상,71323,27546,38.62,4793,11404,7079,4270,24004,33.65,2298,3.22,1245,1.74,15938,22.34
2022,경상북도,경상북도,전체,60세이상,831321,68233,8.21,11873,28249,17536,10576,51765,6.22,6918,0.83,9551,1.14,174513,20.99
2022,경상북도,경상북도,전체,65세이상,593197,66750,11.25,11614,27634,17155,10346,51765,8.72,5434,0.91,9551,1.61,138457,23.34
2022,경상북도,경상북도,남,60~64세,119680,1353,1.13,235,560,348,210,0,0,1353,1.13,0,0,30859,25.78
2022,경상북도,경상북도,남,65~69세,92461,1714,1.85,298,709,440,266,1534,1.65,0,0,179,0.19,8746,9.45
2022,경상북도,경상북도,남,70~74세,67145,3128,4.66,544,1295,804,485,2991,4.45,137,0.2,0,0,16874,25.13
2022,경상북도,경상북도,남,75~79세,42781,3951,9.24,687,1636,1015,612,1271,2.97,1831,4.27,849,1.98,2927,6.84
2022,경상북도,경상북도,남,80~84세,32291,5519,17.09,960,2285,1418,855,2766,8.56,475,1.47,2278,7.05,16361,50.66
2022,경상북도,경상북도,남,85세이상,19186,10358,53.99,1802,4288,2662,1606,9251,48.21,1107,5.76,0,0,3815,19.88
2022,경상북도,경상북도,남,남계,373544,26023,6.97,4528,10773,6688,4034,17814,4.76,4902,1.31,3306,0.88,79582,21.3
2022,경상북도,경상북도,여,60~64세,118444,131,0.11,23,54,34,20,0,0,131,0.11,0,0,5197,4.38
2022,경상북도,경상북도,여,65~69세,96265,924,0.96,161,382,237,143,924,0.95,0,0,0,0,24830,25.79
2022,경상북도,경상북도,여,70~74세,73955,2338,3.16,407,968,601,362,2252,3.04,0,0,86,0.11,13695,18.51
2022,경상북도,경상북도,여,75~79세,58692,8076,13.76,1405,3343,2075,1252,3753,6.39,490,0.83,3833,6.53,12242,20.85
2022,경상북도,경상북도,여,80~84세,58284,13555,23.26,2359,5612,3484,2101,12270,21.05,204,0.35,1081,1.85,26845,46.05
2022,경상북도,경상북도,여,85세이상,52137,17187,32.97,2991,7116,4417,2664,14752,28.29,1191,2.28,1245,2.38,12123,23.25
2022,경상북도,경상북도,여,여계,457777,42211,9.22,7345,17475,10848,6543,33951,7.41,2016,0.44,6244,1.36,94931,20.73
2022,경상남도,경상남도,전체,60~64세,284476,1766,0.62,307,731,454,274,0,0,1766,0.62,0,0,42938,15.09
2022,경상남도,경상남도,전체,65~69세,210001,2934,1.4,511,1215,754,455,2735,1.3,0,0,199,0.09,37372,17.79
2022,경상남도,경상남도,전체,70~74세,148307,5737,3.87,998,2375,1474,889,5504,3.71,143,0.09,91,0.06,32093,21.63
2022,경상남도,경상남도,전체,75~79세,103286,12243,11.85,2130,5069,3147,1898,5115,4.95,2361,2.28,4768,4.61,15447,14.95
2022,경상남도,경상남도,전체,80~84세,85002,17936,21.1,3121,7426,4610,2780,14184,16.68,630,0.74,3122,3.67,40520,47.66
2022,경상남도,경상남도,전체,85세이상,65236,24959,38.26,4343,10333,6414,3869,21732,33.31,2062,3.16,1165,1.78,14615,22.4
2022,경상남도,경상남도,전체,60세이상,896308,65576,7.32,11410,27148,16853,10164,49269,5.49,6962,0.77,9345,1.04,182984,20.41
2022,경상남도,경상남도,전체,65세이상,611832,63810,10.43,11103,26417,16399,9891,49269,8.05,5196,0.84,9345,1.52,140047,22.88
2022,경상남도,경상남도,남,60~64세,142335,1609,1.13,280,666,414,249,0,0,1609,1.13,0,0,36701,25.78
2022,경상남도,경상남도,남,65~69세,102819,1906,1.85,332,789,490,295,1706,1.65,0,0,199,0.19,9726,9.45
2022,경상남도,경상남도,남,70~74세,70019,3262,4.66,568,1350,838,506,3119,4.45,143,0.2,0,0,17596,25.13
2022,경상남도,경상남도,남,75~79세,43500,4017,9.23,699,1663,1032,623,1292,2.97,1862,4.28,863,1.98,2977,6.84
2022,경상남도,경상남도,남,80~84세,29719,5079,17.09,884,2103,1305,787,2546,8.56,437,1.47,2097,7.05,15057,50.66
2022,경상남도,경상남도,남,85세이상,16427,8869,53.99,1543,3672,2279,1375,7921,48.21,948,5.77,0,0,3266,19.88
2022,경상남도,경상남도,남,남계,404819,24742,6.11,4305,10243,6359,3835,16585,4.09,4998,1.23,3159,0.78,85323,21.07
2022,경상남도,경상남도,여,60~64세,142141,157,0.11,27,65,40,24,0,0,157,0.11,0,0,6237,4.38
2022,경상남도,경상남도,여,65~69세,107182,1029,0.96,179,426,264,159,1029,0.96,0,0,0,0,27646,25.79
2022,경상남도,경상남도,여,70~74세,78288,2475,3.16,431,1025,636,384,2384,3.04,0,0,91,0.11,14497,18.51
2022,경상남도,경상남도,여,75~79세,59786,8226,13.76,1431,3406,2114,1275,3823,6.39,499,0.83,3905,6.53,12470,20.85
2022,경상남도,경상남도,여,80~84세,55283,12857,23.26,2237,5323,3304,1993,11638,21.05,194,0.35,1025,1.85,25462,46.05
2022,경상남도,경상남도,여,85세이상,48809,16090,32.97,2800,6661,4135,2494,13810,28.29,1115,2.28,1165,2.38,11349,23.25
2022,경상남도,경상남도,여,여계,491489,40834,8.31,7105,16905,10494,6329,32684,6.64,1964,0.39,6186,1.25,97661,19.87
2022,제주특별자치도,제주특별자치도,전체,60~64세,49752,309,0.62,54,128,80,48,0,0,309,0.62,0,0,7520,15.11
2022,제주특별자치도,제주특별자치도,전체,65~69세,36017,503,1.4,87,208,129,78,469,1.3,0,0,34,0.09,6422,17.83
2022,제주특별자치도,제주특별자치도,전체,70~74세,25785,997,3.87,173,413,256,155,956,3.7,25,0.09,16,0.06,5578,21.63
2022,제주특별자치도,제주특별자치도,전체,75~79세,20430,2402,11.76,418,994,617,372,997,4.88,482,2.35,923,4.51,2994,14.65
2022,제주특별자치도,제주특별자치도,전체,80~84세,15849,3311,20.89,576,1371,851,513,2578,16.26,124,0.78,610,3.84,7580,47.82
2022,제주특별자치도,제주특별자치도,전체,85세이상,13814,5292,38.31,921,2191,1360,820,4608,33.35,438,3.17,246,1.78,3094,22.39
2022,제주특별자치도,제주특별자치도,전체,60세이상,161647,12815,7.93,2230,5305,3293,1986,9608,5.94,1377,0.85,1829,1.13,33188,20.53
2022,제주특별자치도,제주특별자치도,전체,65세이상,111895,12505,11.18,2176,5177,3214,1938,9608,8.58,1068,0.95,1829,1.63,25668,22.93
2022,제주특별자치도,제주특별자치도,남,60~64세,24945,282,1.13,49,117,72,44,0,0,282,1.13,0,0,6432,25.78
2022,제주특별자치도,제주특별자치도,남,65~69세,17559,325,1.85,57,135,84,50,291,1.65,0,0,34,0.19,1661,9.45
2022,제주특별자치도,제주특별자치도,남,70~74세,12146,566,4.66,98,234,145,88,541,4.45,25,0.2,0,0,3052,25.12
2022,제주특별자치도,제주특별자치도,남,75~79세,9040,835,9.24,145,346,215,129,269,2.97,387,4.28,179,1.98,619,6.84
2022,제주특별자치도,제주특별자치도,남,80~84세,6074,1038,17.09,181,430,267,161,520,8.56,89,1.46,429,7.06,3077,50.65
2022,제주특별자치도,제주특별자치도,남,85세이상,3512,1896,53.99,330,785,487,294,1693,48.2,203,5.78,0,0,698,19.87
2022,제주특별자치도,제주특별자치도,남,남계,73276,4942,6.74,860,2046,1270,766,3315,4.52,985,1.34,642,0.87,15540,21.2
2022,제주특별자치도,제주특별자치도,여,60~64세,24807,27,0.11,5,11,7,4,0,0,27,0.1,0,0,1088,4.38
2022,제주특별자치도,제주특별자치도,여,65~69세,18458,177,0.96,31,73,46,27,177,0.95,0,0,0,0,4761,25.79
2022,제주특별자치도,제주특별자치도,여,70~74세,13639,431,3.16,75,179,111,67,415,3.04,0,0,16,0.11,2526,18.52
2022,제주특별자치도,제주특별자치도,여,75~79세,11390,1567,13.76,273,649,403,243,728,6.39,95,0.83,744,6.53,2376,20.86
2022,제주특별자치도,제주특별자치도,여,80~84세,9775,2273,23.25,396,941,584,352,2058,21.05,34,0.34,181,1.85,4502,46.05
2022,제주특별자치도,제주특별자치도,여,85세이상,10302,3396,32.96,591,1406,873,526,2915,28.29,235,2.28,246,2.38,2395,23.24
2022,제주특별자치도,제주특별자치도,여,여계,88371,7872,8.91,1370,3259,2023,1220,6294,7.12,392,0.44,1187,1.34,17648,19.97
2021,전국,전국,전체,60~64세,3997811.5,24553.56,0.61,4272.32,10165.17,6310.26,3805.8,0,0,24553.56,0.61,0,0,598234.76,14.96
2021,전국,전국,전체,65~69세,2881870,40045.53,1.39,6967.92,16578.85,10291.7,6207.06,37402.7,1.3,0,0,2642.83,0.09,516135.26,17.91
2021,전국,전국,전체,70~74세,2075136.5,80130.76,3.86,13942.75,33174.14,20593.61,12420.27,76877.68,3.7,1940.86,0.09,1325.65,0.06,448435.86,21.61
2021,전국,전국,전체,75~79세,1597970,188694.25,11.81,32832.8,78119.42,48494.42,29247.61,78565.57,4.92,37014.4,2.32,73023.33,4.57,236815.77,14.82
2021,전국,전국,전체,80~84세,1163257.5,243464.44,20.93,42362.81,100794.28,62570.36,37736.99,190032.08,16.34,8992.37,0.77,44367.61,3.81,556021.73,47.8
2021,전국,전국,전체,85세이상,859596,333838.3,38.84,58087.86,138209.06,85796.44,51744.94,290994.17,33.85,27971.72,3.25,14810.45,1.72,191789.41,22.31
2021,전국,전국,전체,60세이상,12575641.5,910726.84,7.24,158466.47,377040.91,234056.8,141162.66,673872.19,5.36,100472.9,0.8,136169.86,1.08,2547432.8,20.26
2021,전국,전국,전체,65세이상,8577830,886173.29,10.33,154194.15,366875.74,227746.53,137356.86,673872.19,7.86,75919.35,0.89,136169.86,1.59,1949198.03,22.72
2021,전국,전국,남,60~64세,1976075,22329.65,1.13,3885.36,9244.47,5738.72,3461.1,0,0,22329.65,1.13,0,0,509525.01,25.78
2021,전국,전국,남,65~69세,1390963.5,25732.82,1.85,4477.51,10653.39,6613.34,3988.59,23089.99,1.66,0,0,2642.83,0.19,131576.8,9.46
2021,전국,전국,남,70~74세,970430,45222.04,4.66,7868.63,18721.92,11622.06,7009.42,43184.14,4.45,1940.86,0.2,0,0,243872.94,25.13
2021,전국,전국,남,75~79세,688442,63543.2,9.23,11056.52,26306.88,16330.6,9849.2,20446.73,2.97,29465.32,4.28,13631.15,1.98,47107.33,6.84
2021,전국,전국,남,80~84세,439372,75088.67,17.09,13065.43,31086.71,19297.79,11638.74,37654.18,8.57,6458.77,1.47,30975.73,7.05,222613.1,50.67
2021,전국,전국,남,85세이상,239912,129528.49,53.99,22537.96,53624.79,33288.82,20076.92,115685.57,48.22,13842.92,5.77,0,0,47704.82,19.88
2021,전국,전국,남,60세이상,5705194.5,361444.87,6.34,62891.41,149638.18,92891.33,56023.95,240060.6,4.21,74037.52,1.3,47249.71,0.83,1202400,21.08
2021,전국,전국,남,65세이상,3729119.5,339115.22,9.09,59006.05,140393.7,87152.61,52562.86,240060.6,6.44,51707.87,1.39,47249.71,1.27,692874.99,18.58
2021,전국,전국,여,60~64세,2021736.5,2223.91,0.11,386.96,920.7,571.54,344.71,0,0,2223.91,0.11,0,0,88709.75,4.39
2021,전국,전국,여,65~69세,1490906.5,14312.7,0.96,2490.41,5925.46,3678.36,2218.47,14312.7,0.96,0,0,0,0,384558.46,25.79
2021,전국,전국,여,70~74세,1104706.5,34908.73,3.16,6074.12,14452.21,8971.54,5410.85,33693.55,3.05,0,0,1325.65,0.12,204562.92,18.52
2021,전국,전국,여,75~79세,909528,125151.05,13.76,21776.28,51812.54,32163.82,19398.41,58118.84,6.39,7549.08,0.83,59392.18,6.53,189708.44,20.86
2021,전국,전국,여,80~84세,723885.5,168375.77,23.26,29297.38,69707.57,43272.57,26098.24,152377.9,21.05,2533.6,0.35,13391.88,1.85,333408.63,46.06
